province,district,street,price_unit,price_value,price_absolute,area,type,front,room,toilet,floor,attributes
1,6,Văn Chương,1,4.1,4100.0,35.0,1,4.0,3,3,4,Ngõ
1,6,Đặng Tiến Đông,1,20.1,20100.0,73.0,1,4.3,5,4,5,"Kinh doanh, Ô tô"
1,6,Hồ Văn Chương,1,24.0,24000.0,63.0,1,4.9,7,3,5,"Ô tô, Kinh doanh, Dòng tiền, Ngõ"
1,6,Yên Lãng,1,27.0,27000.0,65.0,1,3.5,4,3,4,"Ô tô, Mặt phố, Kinh doanh"
1,6,Đường Láng,1,9.5,9500.0,66.0,1,3.5,4,4,5,"Kinh doanh, Ngõ"
1,6,Đê La Thành,1,4.8,4800.0,22.0,1,4.2,4,1,5,"Ô tô, Kinh doanh, Ngõ"
1,6,Tam Khương,1,17.55,17550.0,84.0,1,4.6,4,5,4,"Ô tô, Kinh doanh"
1,6,Nguyễn Khuyến,1,55.0,55000.0,193.0,1,6.3,11,11,4,"Mặt phố, Kinh doanh"
1,6,Đê La Thành,1,4.3,4300.0,25.0,1,3.6,6,4,5,"Dòng tiền, Ngõ"
1,6,Chùa Láng,1,16.8,16800.0,53.0,1,3.2,9,9,4,"Ô tô, Dòng tiền, Thang máy, Ngõ"
1,6,Đông Các,1,21.5,21500.0,55.0,1,3.7,5,1,5,"Ô tô, Mặt phố, Kinh doanh"
1,6,Nguyễn Chí Thanh,1,13.5,13500.0,40.0,1,3.6,6,4,4,"Ô tô, Kinh doanh, Ngõ"
1,6,Quốc Tử Giám,1,28.0,28000.0,41.0,1,5.0,4,4,4,"Mặt phố, Kinh doanh"
1,6,Hồ Đắc Di,1,9.5,9500.0,30.0,1,6.0,3,3,4,"Ô tô, Mặt phố, Kinh doanh"
1,6,Thịnh Hào 2,1,4.45,4450.0,22.0,1,3.6,3,1,4,"Ô tô, Ngõ"
1,6,Xã Đàn,1,28.0,28000.0,110.0,1,5.7,3,3,10,"Kinh doanh, Ngõ"
1,6,Đông Tác,1,6.95,6950.0,57.0,1,3.9,12,12,8,Kinh doanh
1,6,Nguyên Hồng,1,23.2,23200.0,60.0,1,11.0,6,4,6,"Mặt phố, Ô tô, Kinh doanh, Thang máy, Dòng tiền"
1,6,Đường Láng,1,16.8,16800.0,55.0,1,4.2,6,4,5,"Ô tô, Kinh doanh, Dòng tiền, Ngõ"
1,6,Hào Nam,1,28.5,28500.0,73.0,1,4.6,3,1,3,"Ô tô, Mặt phố, Kinh doanh, Dòng tiền"
1,6,Chùa Láng,1,26.0,26000.0,56.0,1,3.2,8,8,5,"Mặt phố, Kinh doanh"
1,6,Thịnh Hào 3,1,4.2,4200.0,22.0,1,3.0,5,4,6,"Kinh doanh, Dòng tiền, Ngõ"
1,6,Trần Quý Cáp,1,18.0,18000.0,96.0,1,4.5,5,1,3,"Ô tô, Mặt phố, Kinh doanh, Dòng tiền"
1,6,Xã Đàn 2,1,8.5,8500.0,47.0,1,5.3,2,2,2,"Ô tô, Kinh doanh"
1,6,Võ Văn Dũng,1,8.15,8149.9995,21.0,1,4.0,4,4,3,"Ô tô, Kinh doanh"
1,6,Kim Hoa,1,3.75,3750.0,36.0,1,1.5,4,4,4,Ngõ
1,6,Chợ Khâm Thiên,1,7.0,7000.0,50.0,1,3.6,6,3,4,Ngõ
1,6,Phố Chợ Khâm Thiên,1,14.8,14800.0,106.0,1,4.0,10,8,6,"Ô tô, Kinh doanh"
1,6,Khâm Thiên,1,1.9,1900.0,20.0,1,3.0,2,1,2,Ngõ
1,6,Văn Hương,1,6.98,6980.0,33.0,1,4.1,5,4,5,Ngõ
1,6,Khương Thượng,1,17.5,17500.0,50.0,1,3.7,2,2,6,"Ô tô, Mặt phố, Kinh doanh"
1,6,Nguyễn Lương Bằng,1,5.4,5400.0,31.7,1,5.5,5,3,4,Ngõ
1,6,Tam Khương 21/,1,11.2,11200.0,28.0,1,6.0,5,2,5,"Mặt phố, Ô tô, Kinh doanh"
1,6,Láng,1,14.0,14000.0,50.0,1,15.0,5,3,3,"Ô tô, Kinh doanh, Ngõ"
1,6,Tây Sơn,1,4.75,4750.0,30.0,1,3.0,3,3,3,Ngõ
1,6,Thịnh Hào 3,1,7.6,7600.0,53.1,1,3.0,8,1,5,Dòng tiền
1,6,Chợ Khâm Thiên,1,8.0,8000.0,40.0,1,5.5,6,6,6,Ngõ
1,6,Lê Duẩn,1,15.5,15500.0,48.8,1,4.6,6,6,6,"Mặt phố, Thang máy, Kinh doanh, Dòng tiền, Ô tô"
1,6,Yên Lãng,1,40.0,40000.0,54.0,1,7.5,10,2,10,"Ô tô, Mặt phố, Kinh doanh, Thang máy, Dòng tiền"
1,6,Tôn Đức Thắng,1,9.5,9500.0,22.0,1,3.2,4,4,4,"Ô tô, Mặt phố, Kinh doanh"
1,6,Thái Thịnh,1,4.7,4700.0,20.0,1,3.5,5,4,5,Ngõ
1,6,+ 291 Xã Đàn,1,28.88,28880.0,40.0,1,4.1,6,6,6,"Ô tô, Mặt phố, Kinh doanh, Dòng tiền, Thang máy"
1,6,Thịnh Quang,1,4.7,4700.0,27.0,1,4.0,6,5,5,"Ô tô, Kinh doanh, Ngõ"
1,6,Nguyễn Chí Thanh,1,17.0,17000.0,60.0,1,3.6,6,6,4,"Ô tô, Kinh doanh, Dòng tiền, Ngõ"
1,6,Khương Thượng,1,7.3,7300.0,36.0,1,6.8,6,6,4,"Kinh doanh, Ngõ"
1,6,Đặng Văn Ngữ,1,8.99,8990.0,105.0,1,2.6,7,7,4,Ngõ
1,6,Khâm Thiên,1,26.0,26000.0,60.0,1,6.2,5,5,5,"Ô tô, Mặt phố, Kinh doanh, Dòng tiền"
1,6,Hào Nam,1,5.45,5450.0,22.0,1,3.1,5,3,4,"Dòng tiền, Kinh doanh, Ngõ"
1,6,Nguyễn Chí Thanh,1,17.5,17500.0,63.0,1,3.6,8,8,4,"Kinh doanh, Ô tô, Dòng tiền"
1,6,Thịnh Hào 1,1,7.8,7800.0,36.0,1,5.4,3,3,6,"Ô tô, Kinh doanh, Dòng tiền, Ngõ"
1,6,Hào Nam,1,8.7,8700.0,66.0,1,3.4,3,1,3,Ngõ
1,6,Đường Láng,1,6.6,6600.0,23.5,1,4.0,4,4,5,"Ô tô, Kinh doanh"
1,6,Trần Quý Cáp,1,10.5,10500.0,39.0,1,7.0,8,8,5,"Ô tô, Kinh doanh"
1,6,Trung Tả,1,21.5,21500.0,105.0,1,8.7,28,28,8,Ngõ
1,6,Chùa Bộc,1,24.5,24500.0,80.0,1,12.0,6,2,5,"Ô tô, Kinh doanh, Dòng tiền, Ngõ"
1,6,Nguyễn Hy Quang,1,21.5,21500.0,47.0,1,3.9,6,4,4,Ngõ
1,6,Trần Quý Cáp,1,18.0,18000.0,95.0,1,4.5,5,3,3,"Kinh doanh, Mặt phố"
1,6,Thịnh Quang,1,9.88,9880.0,51.0,1,3.8,11,11,5,Ngõ
1,6,Trường Chinh,1,7.2,7200.0,48.0,1,3.2,6,3,5,Ngõ
1,6,Xã Đàn 2,1,30.0,30000.0,97.0,1,4.2,10,10,6,"Ô tô, Kinh doanh, Dòng tiền, Thang máy"
1,6,Thịnh Quang,1,6.95,6950.0,37.0,1,3.8,6,6,5,Ngõ
1,6,Phố Vọng,1,21.0,21000.0,50.0,1,6.3,3,3,8,"Ô tô, Mặt phố, Kinh doanh, Dòng tiền"
1,6,Nguyễn Chí Thanh,1,15.8,15800.0,33.0,1,5.3,1,1,4,"Mặt phố, Ô tô, Kinh doanh, Dòng tiền"
1,6,Khâm Thiên,1,9.8,9800.0,76.0,1,3.0,5,5,5,"Mặt phố, Kinh doanh, Ô tô"
1,6,Trung Phụng,1,3.45,3450.0,19.0,1,2.2,6,4,4,Ô tô
1,6,Thái Thịnh,1,9.5,9500.0,140.0,1,3.6,1,1,1,"Ô tô, Mặt phố, Kinh doanh, Dòng tiền"
1,6,Lan Bá Khâm Thiên,1,4.2,4200.0,33.0,1,3.2,3,3,3,Ngõ
1,6,Nguyên Hồng,1,23.2,23200.0,60.0,1,11.0,6,4,6,"Ô tô, Mặt phố, Kinh doanh"
1,6,Nguyên Hồng,1,21.9,21900.0,48.8,1,3.8,6,4,5,"Kinh doanh, Ô tô, Ngõ"
1,6,Thịnh Quang,1,7.85,7850.0,45.0,1,3.7,8,8,5,Ngõ
1,6,Nguyễn Lương Bằng,1,45.0,45000.0,80.0,1,4.0,10,1,5,"Mặt phố, Kinh doanh, Dòng tiền"
1,6,Trường Chinh,1,25.5,25500.0,39.0,1,4.8,4,5,5,"Ô tô, Mặt phố, Kinh doanh, Dòng tiền"
1,6,Tây Sơn,1,4.75,4750.0,30.0,1,3.0,3,2,3,"Kinh doanh, Dòng tiền, Ngõ"
1,6,Lương Đình Của,1,17.8,17800.0,60.0,1,8.0,13,13,5,"Ô tô, Dòng tiền, Kinh doanh, Ngõ"
1,6,Đông Các,1,29.5,29500.0,80.0,1,3.7,16,16,8,"Ô tô, Mặt phố, Kinh doanh, Thang máy"
1,6,Hồ Văn Chương,1,32.0,32000.0,76.0,1,8.1,5,5,5,"Ô tô, Kinh doanh, Mặt phố"
1,6,Trần Quý Cáp,1,10.5,10500.0,54.0,1,4.5,4,4,4,"Ô tô, Ngõ"
1,6,Đường Láng,1,14.8,14800.0,74.0,1,7.1,4,4,5,"Ô tô, Mặt phố, Kinh doanh"
1,6,Tây Sơn,1,17.0,17000.0,108.0,1,2.1,8,8,3,"Ô tô, Mặt phố, Kinh doanh"
1,6,Láng,1,33.0,33000.0,110.0,1,6.9,26,26,7,"Ô tô, Kinh doanh, Ngõ"
1,6,Tôn Đức Thắng,1,15.6,15600.0,40.0,1,4.6,6,5,8,"Ô tô, Kinh doanh, Thang máy, Ngõ"
1,6,Trung Tiền,1,18.0,18000.0,49.0,1,13.0,7,7,5,Ô tô
1,6,La Thành,1,5.9,5900.0,40.0,1,3.7,7,4,4,Ngõ
1,6,An Trạch 2,1,4.9,4900.0,45.0,1,3.5,3,3,3,Ngõ
1,6,TT Kim Liên,1,3.6,3600.0,51.0,1,3.0,3,1,2,Ngõ
1,6,Tôn Đức Thắng,1,35.0,35000.0,105.0,1,3.8,2,2,7,"Ô tô, Mặt phố, Kinh doanh"
1,6,Phố chợ Khâm Thiên,1,8.7,8700.0,50.0,1,3.5,6,6,5,"Ô tô, Kinh doanh, Ngõ"
1,6,Chợ Khâm Thiên,1,5.5,5500.0,34.0,1,3.6,5,4,4,Ngõ
1,6,Hào Nam,1,21.5,21500.0,90.0,1,15.0,9,6,4,"Ô tô, Kinh doanh, Ngõ"
1,6,Trường Chinh,1,10.4,10400.0,35.0,1,3.0,3,2,4,Ngõ
1,6,Trường Chinh,1,16.8,16800.0,128.0,1,4.0,6,4,3,"Ô tô, Kinh doanh, Ngõ"
1,6,Lương Đình Của,1,4.75,4750.0,31.0,1,5.2,6,6,5,Ngõ
1,6,Nguyễn Chí Thanh,1,25.0,25000.0,57.0,1,9.6,3,3,4,"Ô tô, Mặt phố, Kinh doanh"
1,6,Hồ Đắc Di,1,13.5,13500.0,44.0,1,19.0,6,6,4,"Mặt phố, Kinh doanh"
1,6,Vũ Thạnh,1,7.5,7500.0,33.0,1,7.0,3,1,3,"Ô tô, Kinh doanh, Ngõ"
1,6,Trịnh Hoài Đức,1,7.5,7500.0,64.0,1,4.0,5,5,3,Mặt phố
1,6,Đê La Thành,1,6.3,6300.0,50.0,1,5.0,4,3,4,Ngõ
1,6,Toàn Thắng,1,5.25,5250.0,28.0,1,3.2,1,1,4,Ngõ
1,6,Phương Mai,1,6.3,6300.0,30.0,1,3.3,4,2,4,Ngõ
1,6,"P204 Văn Hương,Tôn Đức Thắng",1,1.6,1600.0,11.0,1,3.0,2,1,3,Ngõ
1,6,Thái Hà,1,11.0,11000.0,40.0,1,3.7,2,2,4,Ngõ
1,6,Văn Chương 2,1,8.5,8500.0,43.0,1,4.5,6,6,6,Ngõ
1,6,Lệnh Cư,1,4.6,4600.0,50.0,1,2.1,6,4,5,"Dòng tiền, Ngõ"
1,6,Hồ Đắc Di,1,8.0,8000.0,39.0,1,5.3,7,2,6,Ngõ
1,6,Chùa Bộc,1,4.9,4900.0,20.0,1,3.0,4,2,6,Ngõ
1,6,Thái Hà,1,10.0,10000.0,39.0,1,5.2,5,3,6,"Thang máy, Ngõ"
1,6,"B,C,D Thái Hà",1,9.7,9700.0,40.0,1,5.2,5,3,6,"Thang máy, Ngõ"
1,6,Vũ Ngọc Phan,1,6.5,6500.0,38.8,1,5.5,8,4,5,"Kinh doanh, Mặt phố, Dòng tiền"
1,6,Tôn Đức Thắng,1,25.0,25000.0,46.9,1,16.0,6,3,5,"Mặt phố, Ô tô, Kinh doanh"
1,6,Xã Đàn,1,8.38,8380.0,30.0,1,4.3,3,1,5,Ngõ
1,6,An Trạch 1,1,5.8,5800.0,27.0,1,3.2,5,2,5,Ngõ
1,6,Thái Thịnh,1,9.7,9700.0,83.0,1,6.1,11,4,4,Ngõ
1,6,Trường Chinh,1,28.0,28000.0,79.0,1,4.7,19,8,9,"Dòng tiền, Thang máy, Kinh doanh, Ô tô, Mặt phố"
1,6,Toàn Thắng,1,7.3,7300.0,41.0,1,3.4,6,4,3,Ngõ
1,6,Tây Sơn,1,12.5,12500.0,62.0,1,3.5,6,2,4,"Ô tô, Kinh doanh, Dòng tiền"
1,6,P.107 Láng Hạ,1,7.825,7825.0,93.84,1,6.8,4,2,1,"Kinh doanh, Dòng tiền, Ô tô, Mặt phố"
1,6,Yên Lãng,1,30.0,30000.0,83.0,1,6.0,8,3,4,"Kinh doanh, Mặt phố, Dòng tiền, Thang máy, Ô tô"
1,6,Quốc Tử Giám,1,2.15,2150.0,13.0,1,3.2,2,2,2,"Dòng tiền, Ngõ"
1,6,Láng,1,13.3,13300.0,54.0,1,4.4,5,1,5,"Ô tô, Kinh doanh, Ngõ"
1,6,Láng Trung,1,15.5,15500.0,65.0,1,5.0,10,6,6,Ngõ
1,6,Trần Quang Diệu,1,21.5,21500.0,40.0,1,3.4,4,2,4,"Mặt phố, Kinh doanh, Ô tô"
1,6,Lương Đình Của,1,8.1,8100.0005,38.0,1,2.4,4,2,4,"Mặt phố, Kinh doanh"
1,6,Khâm Thiên,1,25.5,25500.0,62.0,1,3.7,6,2,4,"Mặt phố, Kinh doanh, Dòng tiền, Ô tô"
1,6,Xã Đàn 2,1,19.0,19000.0,60.0,1,3.1,2,1,5,"Ô tô, Mặt phố, Kinh doanh"
1,6,Tôn Đức Thắng,1,5.35,5350.0,39.0,1,5.6,7,3,3,Ngõ
1,6,Phương Mai,1,28.5,28500.0,88.0,1,5.8,10,4,5,"Mặt phố, Dòng tiền, Kinh doanh"
1,6,Tôn Đức Thắng,1,4.55,4550.0,25.0,1,3.7,2,2,2,Ngõ
1,6,Tây Sơn,1,9.0,9000.0,62.0,1,3.0,6,5,5,"Dòng tiền, Kinh doanh, Ô tô, Ngõ"
1,6,Thái Hà,1,25.0,25000.0,78.0,1,5.0,7,2,5,"Ô tô, Kinh doanh, Ngõ"
1,6,Thịnh Hào 1,1,8.2,8200.0,51.0,1,4.5,3,2,3,Ngõ
1,6,Xã Đàn,1,13.0,13000.0,66.2,1,4.3,6,6,4,Ngõ
1,6,Tây Sơn,1,2.2,2200.0,10.0,1,3.6,4,2,6,Ngõ
1,6,Khâm Thiên,1,8.95,8950.0,35.0,1,3.0,5,3,5,"Ô tô, Mặt phố, Kinh doanh"
1,6,Tây Sơn,1,15.0,15000.0,56.0,1,4.1,2,1,4,"Kinh doanh, Ô tô, Ngõ"
1,6,Phương Mai ( 41.68.16 Đông Tác),1,30.0,30000.0,100.0,1,6.1,5,5,3,"Ô tô, Kinh doanh, Ngõ"
1,6,Đường Láng,1,5.5,5500.0,31.0,1,1.9,4,5,5,"Mặt phố, Kinh doanh, Dòng tiền"
1,6,Đường Láng,1,5.5,5500.0,55.0,1,5.5,2,2,2,Mặt phố
1,6,Pháo Đài Láng,1,16.5,16500.0,50.0,1,6.2,7,4,6,Ngõ
1,6,Thái Thịnh,1,8.85,8850.0,55.0,1,3.5,7,4,5,"Kinh doanh, Ô tô, Ngõ"
1,6,Linh Quang,1,9.9,9900.0,83.0,1,10.0,3,1,1,"Dòng tiền, Ngõ"
1,6,Xã Đàn,1,12.8,12800.0,75.0,1,4.5,12,1,5,Ngõ
1,6,Thổ Quan,1,7.15,7150.0,57.0,1,7.0,5,4,4,Ngõ
1,6,Nguyễn Lương Bằng,1,5.65,5650.0,38.0,1,5.0,5,3,4,Ngõ
1,6,Quan Thổ 1 ( TT in Ngân Hàng),1,6.8,6800.0,41.0,1,4.2,6,4,3,Ngõ
1,6,Chợ Khâm Thiên,1,9.3,9300.0,63.0,1,3.5,8,1,5,Ngõ
1,6,Văn Chương,1,17.0,17000.0,102.0,1,3.62,10,10,6,"Ô tô, Dòng tiền, Thang máy"
1,6,Thịnh Hào 1,1,14.0,14000.0,104.0,1,4.3,7,7,4,"Kinh doanh, Ngõ"
1,6,Tây Sơn,1,11.5,11500.0,30.0,1,3.4,4,4,6,"Dòng tiền, Ô tô, Mặt phố, Kinh doanh"
1,6,Đường Láng,1,9.5,9500.0,40.3,1,3.8,2,1,4,"Ô tô, Kinh doanh"
1,6,TT Văn Chương 2,1,3.6,3600.0,30.0,1,6.0,3,3,3,Ngõ
1,6,Tây Sơn,1,25.0,25000.0,85.0,1,6.0,24,24,8,"Dòng tiền, Ngõ"
1,6,Giảng Võ,1,5.0,5000.0,30.0,1,3.5,4,4,6,"Kinh doanh, Ngõ"
1,6,Chùa Láng,1,12.9,12900.0,50.0,1,7.0,4,3,5,"Ô tô, Kinh doanh, Dòng tiền"
1,6,Khương Thượng,1,12.95,12950.0,65.0,1,4.1,4,4,4,Ngõ
1,6,Hào Nam,1,20.3,20300.0,110.0,1,0.0,19,19,20,Dòng tiền
1,6,Hồ Đắc Di,1,14.3,14300.0,36.0,1,3.0,4,5,5,"Ô tô, Mặt phố, Kinh doanh"
1,6,Khâm Thiên,1,66.0,66000.0,340.0,1,6.2,3,1,4,"Ô tô, Mặt phố, Kinh doanh, Dòng tiền"
1,6,Hoàng Cầu,1,7.9,7900.0,44.0,1,3.8,5,4,5,Ngõ
1,6,Đê La Thành nhỏ,1,7.8,7800.0,30.0,1,3.2,7,7,7,"Ô tô, Mặt phố, Kinh doanh"
1,6,Láng,1,9.95,9950.0,64.0,1,4.4,4,2,4,"Ô tô, Kinh doanh, Ngõ"
1,6,Thái Thịnh 1,1,5.6,5600.0,40.0,1,3.5,2,2,2,Ngõ
1,6,Thái Thịnh 1,1,13.5,13500.0,36.0,1,3.4,5,1,5,Ngõ
1,6,Trung Liệt,1,18.0,18000.0,52.0,1,3.3,8,6,5,"Mặt phố, Ô tô"
1,6,Trần Quý Cáp,1,9.5,9500.0,43.0,1,4.0,7,7,5,"Mặt phố, Ô tô, Kinh doanh, Dòng tiền"
1,6,Cát Linh,1,8.5,8500.0,40.0,1,2.7,5,5,5,"Ô tô, Mặt phố, Kinh doanh"
1,6,Cát Linh,1,6.5,6500.0,56.0,1,3.1,6,4,4,Ngõ
1,6,Hoàng Cầu,1,14.7,14700.0,49.5,1,3.8,2,1,4,"Ô tô, Kinh doanh, Ngõ"
1,6,Chiến,1,2.5,2500.0,12.0,1,3.5,2,3,12,Mặt phố
1,6,Trần Hữu Tước,1,23.5,23500.0,62.0,1,4.2,10,10,7,"Ô tô, Mặt phố, Kinh doanh"
1,6,Thịnh Quang,1,8.9,8900.0,38.0,1,5.6,5,2,6,Ngõ
1,6,Đường Láng,1,33.0,33000.0,106.0,1,4.4,7,7,5,"Ô tô, Mặt phố, Kinh doanh, Dòng tiền"
1,6,phạm Ngọc Thạch,1,29.5,29500.0,88.0,1,3.7,8,8,5,"Ô tô, Mặt phố, Kinh doanh"
1,6,Linh Quang,1,5.5,5500.0,37.0,1,4.2,3,3,3,Ngõ
1,6,Nguyễn Lương Bằng,1,4.65,4650.0,50.0,1,3.8,4,2,2,Ngõ
1,6,Hào Nam,1,7.8,7800.0,42.0,1,4.2,6,4,5,"Kinh doanh, Ngõ"
1,6,Thịnh,1,14.0,14000.0,62.0,1,3.42,7,1,5,"Ô tô, Kinh doanh, Ngõ"
1,6,Chợ Khâm Thiên,1,8.8,8800.0,52.0,1,4.1,6,4,5,"Ô tô, Mặt phố, Kinh doanh"
1,6,Hào Nam,1,120.0,120000.0,94.0,1,7.5,4,4,5,"Ô tô, Mặt phố, Kinh doanh, Dòng tiền"
